1631.8,1464.5,1517.6,1497.8,1462.5,1774.5,1804.1,1412.2,2026.6,1509.1,1483.6,1807.7,1116,1819.8,1821.6,1597.2,1534.7,1350.6,1467.1,1842.2,1468,2000.9,1878.6,1570.7,1471.4,1572.1,1745.8,1455.5,1343.9,1696.6,1140.1,1703.4,1709.5,1688.5,1380.9,1775.5,1451.6,1266,1950.5,1447.1,1671.2,1558.7,1593.7,1575.6,1300,1945.3,1460.4,1477.8,1349.4,1901
1200.3,1200.1,1200.6,1200.4,1200.1,1200.4,1200.5,1200.3,1200.2,1200.2,1200.1,1200.2,1200.4,1200.2,1200.2,1200.1,1200.2,1200.4,1200.2,1200.3,1200.3,1200.1,1200.4,1200.2,1200.1,1200.4,1200.1,1200.6,1200.3,1200.7,1200.1,1200.3,1200.1,1200.3,1200.2,1200.5,1200.1,1200.4,1200.1,1200.6,1200.1,1200.2,1200.4,1200.3,1200.3,1200.2,1200.1,1200.1,1200.2,1200.3
1300.2,1300.2,1300.2,1300.3,1300.1,1300.3,1300.1,1300.2,1300.2,1300.2,1300.3,1300.2,1300.2,1300.1,1300.2,1300.3,1300.1,1300.2,1300.2,1300.2,1300.2,1300.2,1300.2,1300.2,1300.2,1300.3,1300.2,1300.2,1300.3,1300.2,1300.3,1300.2,1300.2,1300.2,1300.2,1300.1,1300.2,1300.3,1300.2,1300.3,1300.2,1300.2,1300.2,1300.3,1300.2,1300.2,1300.2,1300.2,1300.2,1300.3
1400.2,1400.2,1400.2,1400.2,1400.2,1400.1,1400.2,1400.2,1400.2,1400.2,1400.1,1400.2,1400.1,1400.2,1400.1,1400.2,1400.2,1400.1,1400.2,1400.2,1400.2,1400.2,1400.2,1400.2,1400.1,1400.2,1400.1,1400.1,1400.2,1400.2,1400.2,1400.1,1400.2,1400.1,1400.2,1400.1,1400.2,1400.1,1400.2,1400.1,1400.1,1400.2,1400.2,1400.1,1400.1,1400.2,1400.1,1400.1,1400.2,1400.2
1501.7,1503.8,1502.5,1501.7,1500.9,1502,1501.5,1502.6,1502.6,1502.6,1502.4,1502.1,1502.1,1501.8,1501.5,1502.2,1502.1,1501.8,1502.8,1501.8,1502.4,1502.4,1502,1501.3,1503.3,1500.9,1501.1,1502.5,1502.1,1501.7,1502,1503.3,1502.6,1501.2,1501.5,1501.7,1501.1,1502,1501.2,1502.6,1501.9,1502.6,1502.1,1501.1,1502.3,1502.6,1502.9,1501.6,1500.7,1501.9
1603.1,1603.3,1602.6,1602.3,1602.3,1603,1602.8,1602.7,1603.2,1602.8,1602.7,1602.6,1602.9,1602.6,1603,1603,1603.1,1603.1,1602.9,1603.1,1602,1602.3,1603,1602.5,1602.4,1603,1602.7,1603,1602.5,1603.4,1602.7,1603.2,1602.7,1602.6,1602.6,1602.9,1603.3,1602.6,1603,1603.2,1602.5,1602,1601.8,1602.6,1603.2,1602.7,1602.8,1603.1,1603.2,1602.7
2384.9,2103.7,2025.6,2095.9,2419.6,2270.6,2289.7,2351.1,1905.7,2256.6,2380.4,2078.6,2220.4,2156,2410.9,2692.9,2247.7,2326.6,2361.5,2107.5,2244.4,2372.4,2240.2,2290.3,2247.6,2081.2,2239.9,2345.7,2107.9,2178.8,2207,2198.7,2850.7,2096.1,1967.9,2332.5,2190.4,2235,2418.6,2155,2128.7,2812.7,2353.4,2255.1,2282.8,2169.1,2045.7,2433,2061.7,2429.1
1889.3,1895.2,1866.7,1879,1864.7,1896.1,1834.3,1876.6,1858,1909.5,1887.1,1872.8,1914.3,1870.3,1856.1,1875,1878.2,1854.8,1857.5,1899,1873.7,1903.1,1864.6,1870,1878.2,1848.3,1851.2,1856.1,1854.3,1888.3,1829.6,1872.2,1859.8,1864.2,1890.2,1846.8,1890,1841.9,1882.6,1922.9,1878.6,1858.1,1866.1,1913.5,1881.2,1869.7,1856,1864.8,1883.5,1876.7
1901.7,1902,1901.7,1902.3,1902.8,1902,1901.8,1902,1901.8,1902.7,1901.5,1902,1901.9,1902.3,1902.1,1901.7,1901.8,1901.4,1902.3,1901.8,1901.8,1902.5,1902.3,1902.1,1901.7,1901.8,1902.6,1902.9,1902.2,1901.8,1902.1,1901.9,1902,1902.6,1901.7,1901.7,1902.8,1902.3,1901.8,1901.7,1901.7,1901.7,1900.7,1902,1902.4,1902.7,1901.9,1902,1902.6,1901.9
2037.1,2055.7,2030,2041.6,2027.8,2026.4,2023.2,2028,2046.3,2023.1,2031.5,2044.5,2047.3,2044.8,2039.5,2037.6,2048.4,2011.7,2033.6,2023.9,2049.7,2032.5,2020.1,2043.8,2050,2043.5,2045.9,2033.6,2026.1,2044.6,2027.5,2019,2031.1,2012.5,2007.1,2027,2014.8,2019.9,2031,2024.2,2033,2020.2,2040.9,2023.6,2026.2,2026.8,2030.7,2032.9,2041.5,2040.6
2252,2247.6,2346.1,2237.2,2335.4,2311.2,2292.8,2250.6,2313.9,2420.7,2239.2,2356.3,2364.4,2370.3,2404.4,2264.4,2360.9,2238.4,2150.5,2251.7,2411.5,2431.1,2330.5,2244.4,2408.5,2220.5,2396.6,2214.2,2260,2232.3,2213.8,2341.7,2213.9,2233.6,2457.2,2400.2,2281.7,2300.3,2300.8,2262.4,2214.4,2228.5,2163.4,2265.1,2287.4,2251.2,2277.3,2259.6,2313.5,2317.3
2206.4,2223.8,2223.5,2206.4,2222.4,2222.7,2222,2226.9,2222.2,2221.7,2224.9,2224,2223,2221.1,2222.9,2220.9,2223.4,2222.8,2221.7,2222.9,2222.4,2222.3,2205.4,2221.9,2222,2221.8,2222.9,2221.4,2220.5,2224.8,2225,2223.2,2224.2,2202.7,2221.9,2221.5,2221.4,2222.6,2222.6,2222.6,2222.5,2221.6,2221.3,2222.8,2207.5,2209.2,2224,2222.4,2212.1,2222.5
2629.5,2629.6,2600.3,2301.2,2629.5,2629.5,2629.5,2629.5,2629.5,2629.5,2530,2307,2629.5,2629.5,2629.5,2523.9,2629.5,2629.5,2629.5,2629.5,2629.5,2629.5,2300.3,2629.5,2629.5,2629.5,2523.5,2629.5,2629.5,2629.5,2342.3,2629.5,2629.5,2629.5,2596.7,2551.8,2629.5,2629.5,2629.5,2629.5,2629.5,2568.4,2629.5,2629.5,2629.5,2629.5,2519.9,2629.5,2530.2,2629.5
2527.4,2531.5,2534.8,2527.2,2517.7,2528.2,2527,2532.8,2513.5,2518.3,2523.9,2517.7,2514,2508.4,2516.8,2522.4,2523.2,2529.3,2525.6,2526,2524.8,2519,2518.3,2522.8,2529,2523.2,2517.2,2536.2,2530.2,2523.4,2520.6,2515,2526.6,2526.1,2520.2,2519.1,2520.8,2512.1,2529.6,2522.8,2525.3,2516.3,2522.1,2519.9,2518.7,2522.1,2524.1,2521.2,2525.9,2522.3
2630.2,2640.7,2636.2,2641.6,2621.5,2640.2,2641.9,2641.9,2649.7,2635.1,2627.6,2652,2632.9,2636.6,2623.7,2622.4,2632.6,2639.4,2642.2,2634.8,2635.6,2651.9,2627,2638.4,2636.4,2656.1,2635.3,2646.9,2641.3,2637.8,2638.4,2632,2642.3,2630.2,2628.3,2636.4,2637,2638.5,2639.2,2644.4,2643.2,2643.1,2635.7,2644.6,2639,2645.2,2631.9,2626.8,2631,2656.1
2700.2,2700.2,2700.2,2700.2,2700.2,2700.2,2700.1,2700.1,2700.2,2700.1,2700.1,2700.1,2700.2,2700.2,2700.2,2700.2,2700.2,2700.2,2700.1,2700.2,2700.1,2700.1,2700.2,2700.2,2700.2,2700.2,2700.2,2700.1,2700.1,2700.2,2700.1,2700.2,2700.1,2700.2,2700.2,2700.1,2700.2,2700.1,2700.1,2700.2,2700.2,2700.2,2700.2,2700.2,2700.1,2700.2,2700.2,2700.2,2700.2,2700.1
2709,2704.3,2709,2705.3,2706.8,2707.5,2704.7,2707.9,2703.5,2705.7,2706.2,2706,2708,2707.1,2707.9,2705.6,2704.9,2705.1,2710.4,2707,2704.7,2706.9,2704.9,2708.2,2705.9,2706.7,2704.7,2705.2,2704.1,2704.5,2705.2,2706.7,2702.6,2709.1,2707.4,2708.2,2707.5,2708.9,2704.5,2706,2708.1,2705.3,2704.5,2707.6,2707.2,2707.6,2705.9,2704.9,2705.1,2705.8
3178.4,3181,3169.6,3172.6,3172.7,3179.2,3170,3170.3,3170.5,3184.5,3178.6,3178.7,3178.7,3179.3,3178.6,3178.9,3178.3,3179.4,3179.6,3178.6,3169.1,3178.3,3170.7,3178.7,3180.1,3172.7,3178.6,3178.9,3181.9,3180,3179.1,3179.1,3179.9,3170.5,3178.9,3179,3178.9,3180.7,3172.6,3179.2,3178.5,3170.3,3169.9,3178.8,3180.7,3178.6,3169.9,3178.8,3179.4,3169.9
3214.3,3204.3,3259.8,3175.6,3164,3233.7,3171.4,3185.3,3297.9,3198.3,3231.6,3141.5,3207.4,3226.5,3172,3257.5,3321.6,3173.1,3187.2,3218.8,3191.7,3282.1,3150.8,3268.7,3241.7,3147,3204.4,3244.4,3331.8,3210.9,3192,3271.2,3135.2,3219.3,3230.6,3265.4,3188.3,3170,3176.8,3210.4,3224.5,3383.4,3177.3,3181.3,3223.9,3169.4,3161.1,3192,3333,3231.6
3671.5,3608,3540.8,3554.1,3590.4,3672.7,3532.7,3552.2,3578.4,3617.6,3812.1,3504.1,3526.4,3702.2,3513.4,3632.2,3531.9,3665.4,3543.4,3521.6,3538.9,3519.6,3689,3547.6,3533.6,3636,3671.3,3661.8,3510.5,3491.5,3614.9,3657.6,3553,3526.1,3638.4,3830.5,3804.5,3608.1,3518.7,3508.9,3569.9,3678.6,3546,3548.8,3559.7,3609.6,3561.6,3511.7,3502.6,3606.5
