2.7878e+05,9700.7,11920,434.79,520.31,603.93,700.28,816.23,904.07,2128.8,2221.6,1200.2,1300.3,1400.5,1501.8,1603.2,8577.6,25399,1901.6,7516.7,2774.4,2223,2500,2600,2700,2700.3,2900,3000,3100,3200
8.6666e+05,1.9506e+05,17642,434.88,520.46,604.49,700.47,806.46,947.76,1996.4,1346.5,1200.4,1300.2,1400.1,1504.5,1603.4,32401,26266,1903.6,3800.9,3488.5,2251.1,2500,2531.2,2700,2700.2,2900,3000,3885.6,4261.7
3.2329e+06,34846,14666,435.6,520.32,606.05,700.33,813.35,915.93,1248.3,1627.4,1200.8,1300.7,1400.3,1501.7,1603.1,41912,16116,1903.5,2913.6,4111.1,2228.9,2500,2600,2700,2700.2,2704.6,3000,7320.2,3985.5
1.1861e+06,23355,9789.9,434.83,520.3,604.92,700.5,814.4,908.98,1260.3,2213.1,1200.8,1300.2,1400.7,1502.6,1603.1,4646.2,9662,1902.5,4411.3,29316,2262.2,2500,2600,2700,2700.2,2900,3000,3621.3,3787.5
9.2074e+05,49266,8585.4,434.88,520.41,603.88,700.2,813.99,919.73,1194.7,1926.7,1200.6,1300.4,1400.2,1505.1,1603.3,17575,11637,1903.3,3166.3,3518.2,2235.8,2500,2600,2700,2700.2,2900,3000,3100,3621.3
3.2141e+06,11787,3985.7,436.7,520.52,604.29,700.2,806.39,950.74,1413,1481.6,1201.3,1300.2,1400.2,1501.9,1603,75869,2999.7,1903.3,10532,3386.1,2236.8,2500,2519.8,2700,2700.6,2900,3000,3100,3957.1
4.5396e+05,17220,10041,434.8,520.41,600.6,700.27,801.3,950.74,1255.3,2072.2,1200.2,1300.4,1400.4,1501.7,1603.1,15651,12126,1904.5,2135.3,5273.1,2229.6,2500,2600,2700,2700.2,2900,3000,6252.9,4292
2.845e+06,15005,4491.6,435.29,520,605.68,700.14,817.05,942.11,1271.9,1880.8,1200.2,1300.3,1400.4,1502.1,1603.1,38732,10356,1904.4,13317,3772,2228.4,2500,2600,2700,2700.7,2713.4,3000,3497.5,4055.5
2.1271e+06,74186,6718.2,434.8,520.2,607.83,700.17,817.39,921.92,2249.9,1909.1,1200.5,1300.2,1400.4,1503.1,1603.2,1.867e+05,9263.6,1901.9,3905.1,6421,2260.4,2500,2525,2700,2700.4,2706.8,3000,4050.1,3200
1.5595e+06,14460,8017.5,400.84,520.32,604.57,700.12,809.11,950.74,1344.6,1848.5,1200.3,1300.2,1400.3,1503.3,1603.2,9615.5,8873.5,1903.5,9010.8,19565,2245.3,2500,2522.7,2700,2700.1,2900,3000,3100,5418.3
3.2324e+05,30999,2310.3,435.41,520.04,605.37,700.15,809.61,917.96,1541.4,1762.2,1200.5,1300.5,1400.2,1503.2,1602.9,70052,17273,1902.2,4007.3,3031.7,2263.1,2500,2533.6,2700,2700.2,2900,3000,3629,4045
3.4005e+06,1.1409e+05,10625,435.13,520,601.64,700.23,803.85,916.04,1737,2165,1200.3,1300.3,1400.3,1502.5,1602.7,15605,1984.5,1906.1,2660.9,9231.8,2248.1,2500,2600,2700,2700.3,2900,3000,3987.1,3200
4.1796e+06,25458,12556,435.99,520.42,604.38,700.09,819.98,950.74,1357,2203.6,1200.1,1300.4,1400.4,1503.1,1602.5,6142,4307.1,1904.4,4113.8,3051.1,2252.6,2500,2600,2700,2700.5,2900,3000,3287.8,4024.5
7.9396e+05,4.5966e+05,9663.3,435.69,520.51,603.97,700.35,807.25,925.88,1734.2,2121.4,1200.2,1300.4,1400.3,1503.1,1602.7,41434,14750,1901.7,2488.9,2409.9,2223,2500,2552.7,2700,2700.3,2900,3000,3100,6371.9
4.7503e+05,9.5893e+05,4462.7,406.94,520.43,603.06,700.3,810.56,944.77,1389.5,2140.2,1200.2,1300.2,1400.8,1503.6,1602.7,5518.5,13391,1905.3,3065.1,7663.9,2234.3,2500,2600,2700,2700.1,2900,3000,3552,6165.4
1.7069e+06,1.7007e+05,3077.7,400.79,520.13,602.21,700.47,806.12,950.74,1525.6,1892.5,1201.3,1300.3,1400.2,1502.4,1602.8,16965,9279.2,1901.7,4246.2,9734.3,2218.1,2500,2600,2700,2700.3,2900,3000,3100,3664.7
5.7187e+05,26273,8563.7,404.86,520.5,603.68,700.51,810.58,944.78,1158.6,1793.3,1200.8,1300.3,1400.4,1503,1602.5,12542,11886,1902.1,2199.2,3249.1,2241.2,2500,2521.4,2700,2700.5,2900,3000,3401.3,3200
3.8264e+05,32778,10064,402.2,520.47,603.73,700.09,804.15,926.96,1252.6,2192.3,1201.3,1300.3,1400.4,1500.8,1602.8,26205,2684.2,1902.3,2336.3,14823,2266.7,2500,2518.6,2700,2700.4,2900,3000,3372.1,5125.9
6.1108e+05,8961.3,10459,434.82,520.02,606.62,700.67,824.47,925.92,1259.5,1912.7,1200.9,1300.4,1400.4,1502.5,1603,22056,2448.1,1902.3,3950.5,13436,2381.1,2500,2531.7,2700,2700.2,2900,3000,4349.2,3703.1
5.8584e+05,48136,10303,435.77,520.44,604.62,700.36,812.6,942.8,1467.3,1920.3,1201.2,1300.4,1400.2,1503.1,1603.2,14396,3229,1902.7,3138.7,4542.1,2230.5,2500,2600,2700,2700.3,2900,3000,3100,4514.7
1.6731e+06,1.202e+05,17025,434.94,520.4,601.89,700.38,809.64,923.67,1357.8,1486.6,1200.3,1300.2,1400.2,1502.2,1602.5,7136.5,2324.7,1903.7,2891.3,5044.1,2226.3,2500,2600,2700,2700.6,2708.1,3000,4574.6,3888.7
1.1225e+07,1.0891e+05,8932.8,419.33,520.54,605.98,700.28,813.29,950.74,1973.5,1937.2,1201.3,1300.4,1400.3,1503.1,1603.6,29234,6095.2,1902.4,7736.2,7901.5,2298.7,2500,2540.9,2700,2700.4,2900,3000,3487.6,4952.9
3.4197e+05,2.8058e+05,13958,404.76,520.01,606.26,700.06,811.71,942.79,2759.2,1897.9,1200.3,1300.3,1400.4,1501.4,1602.9,17029,2797,1902.4,10819,4259,2245.3,2500,2600,2700,2700.2,2900,3000,3420.9,4181.5
4.1378e+05,39076,7049.3,435.83,520.33,602.11,700.37,822.97,947.76,1182,2190.3,1200.4,1300.2,1400.4,1503.2,1602.9,28619,19580,1903.2,4162.3,3764.1,2301.6,2500,2539,2700,2700.4,2900,3000,5767.5,3599
3.8249e+05,2.2628e+05,15273,434.78,520.49,603.34,700.71,811.88,915.03,1153.9,1761.4,1200.5,1300.3,1400.2,1501.5,1603.1,42500,9326.6,1903.3,5414.9,11833,2225.8,2500,2600,2700,2700.4,2900,3000,3100,3200
